saleDate_sk,CalendarDay,CalendarWeek,CalendarQuarter,CalendarMonth,CalendarYear,FiscalDay,FiscalWeek,FiscalQuarter,FiscalMonth,FiscalYear,Date,source
23727,25,53,4,12,2005,25,65,3,9,2006,12/25/05,PEC
23814,31,14,1,3,2008,31,26,4,12,2008,3/31/08,PEC
23832,9,15,2,4,2007,9,27,1,1,2008,4/9/07,PEC
23853,22,8,1,2,2007,22,48,4,11,2007,2/22/07,PEC
23896,4,27,3,7,2006,4,39,2,4,2007,7/4/06,PEC
23922,25,31,3,7,2005,25,43,2,4,2006,7/25/05,PEC
23948,8,24,2,6,2005,8,36,1,3,2006,6/8/05,PEC
23957,19,12,1,3,2005,19,24,4,12,2005,3/19/05,PEC
23960,3,23,2,6,2005,3,35,1,3,2006,6/3/05,PEC
23963,4,23,2,6,2005,4,35,1,3,2006,6/4/05,PEC
23964,5,24,2,6,2005,5,36,1,3,2006,6/5/05,PEC
23968,12,32,3,8,2006,12,44,2,5,2007,8/12/06,PEC
24029,25,5,1,1,2009,25,45,4,10,2009,1/25/09,PEC
24030,26,5,1,1,2009,26,45,4,10,2009,1/26/09,PEC
24032,23,4,1,1,2009,23,44,4,10,2009,1/23/09,PEC
24057,12,50,4,12,2008,12,62,3,9,2009,12/12/08,PEC
24088,13,37,3,9,2006,13,49,2,6,2007,9/13/06,PEC
24095,27,1,4,12,2009,27,41,3,9,2010,12/27/09,PEC
24101,4,6,1,2,2007,4,46,4,11,2007,2/4/07,PEC
24159,2,10,1,3,2005,2,50,4,12,2005,3/2/05,PEC
24165,5,10,1,3,2005,5,50,4,12,2005,3/5/05,PEC
24192,30,13,1,3,2007,30,25,4,12,2007,3/30/07,PEC
24196,17,3,1,1,2009,17,43,4,10,2009,1/17/09,PEC
24310,31,31,3,7,2008,31,43,2,4,2009,7/31/08,PEC
24320,22,4,1,1,2005,22,44,4,10,2005,1/22/05,PEC
24363,9,32,3,8,2006,9,44,2,5,2007,8/9/06,PEC
24414,19,26,2,6,2005,19,38,1,3,2006,6/19/05,PEC
24422,8,10,1,3,2006,8,50,4,12,2006,3/8/06,PEC
24457,23,13,1,3,2008,23,25,4,12,2008,3/23/08,PEC
24485,24,5,1,1,2010,24,45,4,10,2010,1/24/10,PEC
25050,29,5,1,1,2007,29,45,4,10,2007,1/29/07,PEC
28359,27,13,1,3,2009,27,25,4,12,2009,3/27/09,PEC
28388,23,4,1,1,2006,23,44,4,10,2006,1/23/06,PEC
28415,6,27,3,7,2006,6,39,2,4,2007,7/6/06,PEC
28506,16,29,3,7,2007,16,41,2,4,2008,7/16/07,PEC
28547,16,29,3,7,2005,16,41,2,4,2006,7/16/05,PEC
28606,6,2,1,1,2005,6,42,4,10,2005,1/6/05,PEC
28643,28,13,1,3,2009,28,25,4,12,2009,3/28/09,PEC
28646,8,28,3,7,2008,8,40,2,4,2009,7/8/08,PEC
28946,23,47,4,11,2006,23,59,3,8,2007,11/23/06,PEC
28980,6,50,4,12,2005,6,62,3,9,2006,12/6/05,PEC
28985,24,9,1,2,2005,24,49,4,11,2005,2/24/05,PEC
28987,23,9,1,2,2005,23,49,4,11,2005,2/23/05,PEC
28988,21,9,1,2,2005,21,49,4,11,2005,2/21/05,PEC
29145,3,27,3,7,2009,3,39,2,4,2010,7/3/09,PEC
29369,22,13,1,3,2009,22,25,4,12,2009,3/22/09,PEC
29460,27,44,4,10,2008,27,56,3,7,2009,10/27/08,PEC
29649,21,43,4,10,2008,21,55,3,7,2009,10/21/08,PEC
29707,24,34,3,8,2006,24,46,2,5,2007,8/24/06,PEC
29721,18,25,2,6,2009,18,37,1,3,2010,6/18/09,PEC
29918,20,51,4,12,2006,20,63,3,9,2007,12/20/06,PEC
29920,21,51,4,12,2006,21,63,3,9,2007,12/21/06,PEC
29922,24,52,4,12,2006,24,64,3,9,2007,12/24/06,PEC
30457,10,28,3,7,2008,10,40,2,4,2009,7/10/08,PEC
30472,14,41,4,10,2006,14,53,3,7,2007,10/14/06,PEC
30487,7,32,3,8,2006,7,44,2,5,2007,8/7/06,PEC
30489,8,32,3,8,2006,8,44,2,5,2007,8/8/06,PEC
30532,26,22,2,5,2009,26,34,1,2,2010,5/26/09,PEC
30533,27,22,2,5,2009,27,34,1,2,2010,5/27/09,PEC
30618,31,22,2,5,2006,31,34,1,2,2007,5/31/06,PEC
31449,4,2,1,1,2005,4,42,4,10,2005,1/4/05,PEC
31681,7,2,1,1,2005,7,42,4,10,2005,1/7/05,PEC
32013,22,29,3,7,2006,22,41,2,4,2007,7/22/06,PEC
32441,27,30,3,7,2006,27,42,2,4,2007,7/27/06,PEC
32532,14,11,1,3,2006,14,51,4,12,2006,3/14/06,PEC
32564,1,31,3,8,2006,1,43,2,5,2007,8/1/06,PEC
32652,28,13,1,3,2008,28,25,4,12,2008,3/28/08,PEC
32982,19,25,2,6,2010,19,37,1,3,2011,6/19/10,PEC
33002,28,13,1,3,2006,28,25,4,12,2006,3/28/06,PEC
34162,18,8,1,2,2005,18,48,4,11,2005,2/18/05,PEC
34166,12,7,1,2,2007,12,47,4,11,2007,2/12/07,PEC
34179,25,22,2,5,2009,25,34,1,2,2010,5/25/09,PEC
34208,11,41,4,10,2006,11,53,3,7,2007,10/11/06,PEC
34449,7,24,2,6,2005,7,36,1,3,2006,6/7/05,PEC
34782,11,11,1,3,2010,11,51,4,12,2010,3/11/10,PEC
34787,14,12,1,3,2010,14,24,4,12,2010,3/14/10,PEC
34819,7,10,1,3,2009,7,50,4,12,2009,3/7/09,PEC
34972,27,18,2,4,2009,27,30,1,1,2010,4/27/09,PEC
35096,26,43,4,10,2007,26,55,3,7,2008,10/26/07,PEC
35115,17,4,1,1,2010,17,44,4,10,2010,1/17/10,PEC
35840,24,13,1,3,2009,24,25,4,12,2009,3/24/09,PEC
35868,25,44,4,10,2005,25,56,3,7,2006,10/25/05,PEC
35879,1,1,1,1,2009,1,41,4,10,2009,1/1/09,PEC
35881,2,1,1,1,2009,2,41,4,10,2009,1/2/09,PEC
36523,18,16,2,4,2008,18,28,1,1,2009,4/18/08,PEC
36755,16,25,2,6,2005,16,37,1,3,2006,6/16/05,PEC
36785,16,11,1,3,2007,16,51,4,12,2007,3/16/07,PEC
36791,12,11,1,3,2007,12,51,4,12,2007,3/12/07,PEC
36809,17,29,3,7,2010,17,41,2,4,2011,7/17/10,PEC
36820,24,17,2,4,2007,24,29,1,1,2008,4/24/07,PEC
37203,28,48,4,11,2006,28,60,3,8,2007,11/28/06,PEC
37444,29,18,2,4,2010,29,30,1,1,2011,4/29/10,PEC
37601,1,18,2,5,2009,1,30,1,2,2010,5/1/09,PEC
37760,31,35,3,8,2007,31,47,2,5,2008,8/31/07,PEC
39120,19,38,3,9,2008,19,50,2,6,2009,9/19/08,PEC
39167,13,38,3,9,2009,13,50,2,6,2010,9/13/09,PEC
39184,7,1,1,1,2006,7,41,4,10,2006,1/7/06,PEC
39190,15,38,3,9,2008,15,50,2,6,2009,9/15/08,PEC
39337,22,21,2,5,2009,22,33,1,2,2010,5/22/09,PEC
39623,25,44,4,10,2010,25,56,3,7,2011,10/25/10,PEC
39639,9,24,2,6,2005,9,36,1,3,2006,6/9/05,PEC
39646,13,33,3,8,2009,13,45,2,5,2010,8/13/09,PEC
39670,29,44,4,10,2010,29,56,3,7,2011,10/29/10,PEC
39678,30,31,3,7,2005,30,43,2,4,2006,7/30/05,PEC
39777,10,10,1,3,2007,10,50,4,12,2007,3/10/07,PEC
39794,15,24,2,6,2007,15,36,1,3,2008,6/15/07,PEC
39844,29,22,2,5,2009,29,34,1,2,2010,5/29/09,PEC
39923,28,31,3,7,2008,28,43,2,4,2009,7/28/08,PEC
40890,25,12,1,3,2006,25,24,4,12,2006,3/25/06,PEC
40894,27,13,1,3,2006,27,25,4,12,2006,3/27/06,PEC
41058,6,32,3,8,2006,6,44,2,5,2007,8/6/06,PEC
41117,10,37,3,9,2008,10,49,2,6,2009,9/10/08,PEC
41125,29,48,4,11,2006,29,60,3,8,2007,11/29/06,PEC
41205,24,43,4,10,2006,24,55,3,7,2007,10/24/06,PEC
41363,19,12,1,3,2006,19,24,4,12,2006,3/19/06,PEC
41463,9,10,1,3,2006,9,50,4,12,2006,3/9/06,PEC
41990,22,43,4,10,2010,22,55,3,7,2011,10/22/10,PEC
42986,26,44,4,10,2010,26,56,3,7,2011,10/26/10,PEC
42992,23,43,4,10,2010,23,55,3,7,2011,10/23/10,PEC
44249,28,44,4,10,2010,28,56,3,7,2011,10/28/10,PEC
46905,14,38,3,9,2009,14,50,2,6,2010,9/14/09,PEC
47095,22,30,3,7,2008,22,42,2,4,2009,7/22/08,PEC
47357,25,30,3,7,2008,25,42,2,4,2009,7/25/08,PEC
47451,24,52,4,12,2008,24,64,3,9,2009,12/24/08,PEC
47590,9,46,4,11,2005,9,58,3,8,2006,11/9/05,PEC
47656,4,31,3,8,2006,4,43,2,5,2007,8/4/06,PEC
47660,5,31,3,8,2006,5,43,2,5,2007,8/5/06,PEC
48377,24,30,3,7,2008,24,42,2,4,2009,7/24/08,PEC
49165,24,17,2,4,2009,24,29,1,1,2010,4/24/09,PEC
49317,8,15,2,4,2007,8,27,1,1,2008,4/8/07,PEC
50052,5,10,1,3,2006,5,50,4,12,2006,3/5/06,PEC
50310,29,1,4,12,2008,29,41,3,9,2009,12/29/08,PEC
50833,12,16,2,4,2005,12,28,1,1,2006,4/12/05,PEC
51200,4,36,3,9,2007,4,48,2,6,2008,9/4/07,PEC
54110,29,52,4,12,2007,29,64,3,9,2008,12/29/07,PEC
54517,16,16,2,4,2005,16,28,1,1,2006,4/16/05,PEC
54970,3,49,4,12,2008,3,61,3,9,2009,12/3/08,PEC
55621,10,16,2,4,2005,10,28,1,1,2006,4/10/05,PEC
55775,8,2,1,1,2008,8,42,4,10,2008,1/8/08,PEC
56492,26,52,4,12,2008,26,64,3,9,2009,12/26/08,PEC
2528,1,49,4,12,2010,1,61,3,9,2011,12/1/10,TPCE
2536,22,52,4,12,2010,22,64,3,9,2011,12/22/10,TPCE
2542,29,31,3,7,2011,29,43,2,4,2012,7/29/11,TPCE
2544,13,20,2,5,2011,13,32,1,2,2012,5/13/11,TPCE
2552,5,45,4,11,2010,5,57,3,8,2011,11/5/10,TPCE
2556,14,47,4,11,2010,14,59,3,8,2011,11/14/10,TPCE
2562,13,33,3,8,2011,13,45,2,5,2012,8/13/11,TPCE
2590,29,40,3,9,2011,29,52,2,6,2012,9/29/11,TPCE
2596,30,18,2,4,2011,30,30,1,1,2012,4/30/11,TPCE
2600,21,52,4,12,2010,21,64,3,9,2011,12/21/10,TPCE
2606,25,22,2,5,2011,25,34,1,2,2012,5/25/11,TPCE
2616,31,45,4,10,2010,31,57,3,7,2011,10/31/10,TPCE
2618,17,17,2,4,2011,17,29,1,1,2012,4/17/11,TPCE
2630,26,22,2,5,2011,26,34,1,2,2012,5/26/11,TPCE
2654,22,43,4,10,2011,22,55,3,7,2012,10/22/11,TPCE
2658,12,42,4,10,2011,12,54,3,7,2012,10/12/11,TPCE
2728,29,44,4,10,2011,29,56,3,7,2012,10/29/11,TPCE
2730,10,50,4,12,2010,10,62,3,9,2011,12/10/10,TPCE
2770,14,42,4,10,2011,14,54,3,7,2012,10/14/11,TPCE
2808,1,45,4,11,2010,1,57,3,8,2011,11/1/10,TPCE
2822,21,13,1,3,2011,21,25,4,12,2011,3/21/11,TPCE
2828,12,3,1,1,2011,12,43,4,10,2011,1/12/11,TPCE
2840,18,47,4,11,2010,18,59,3,8,2011,11/18/10,TPCE
2848,8,50,4,12,2010,8,62,3,9,2011,12/8/10,TPCE
2868,21,17,2,4,2011,21,29,1,1,2012,4/21/11,TPCE
2870,18,43,4,10,2011,18,55,3,7,2012,10/18/11,TPCE
2888,24,22,2,5,2011,24,34,1,2,2012,5/24/11,TPCE
2894,10,42,4,10,2011,10,54,3,7,2012,10/10/11,TPCE
2944,11,7,1,2,2011,11,47,4,11,2011,2/11/11,TPCE
2956,25,52,4,12,2010,25,64,3,9,2011,12/25/10,TPCE
2962,2,23,2,6,2011,2,35,1,3,2012,6/2/11,TPCE
2972,5,2,1,1,2011,5,42,4,10,2011,1/5/11,TPCE
2976,6,50,4,12,2010,6,62,3,9,2011,12/6/10,TPCE
2984,2,2,1,1,2011,2,42,4,10,2011,1/2/11,TPCE
2986,19,4,1,1,2011,19,44,4,10,2011,1/19/11,TPCE
3008,15,29,3,7,2011,15,41,2,4,2012,7/15/11,TPCE
3051,24,9,1,2,2011,24,49,4,11,2011,2/24/11,TPCE
3095,27,18,2,4,2011,27,30,1,1,2012,4/27/11,TPCE
3117,15,34,3,8,2011,15,46,2,5,2012,8/15/11,TPCE
3119,6,41,4,10,2011,6,53,3,7,2012,10/6/11,TPCE
3129,14,29,3,7,2011,14,41,2,4,2012,7/14/11,TPCE
3133,6,24,2,6,2011,6,36,1,3,2012,6/6/11,TPCE
3139,7,24,2,6,2011,7,36,1,3,2012,6/7/11,TPCE
3151,13,51,4,12,2010,13,63,3,9,2011,12/13/10,TPCE
3155,9,46,4,11,2010,9,58,3,8,2011,11/9/10,TPCE
3165,12,7,1,2,2011,12,47,4,11,2011,2/12/11,TPCE
3178,11,33,3,8,2011,11,45,2,5,2012,8/11/11,TPCE
3184,20,52,4,12,2010,20,64,3,9,2011,12/20/10,TPCE
3196,13,29,3,7,2011,13,41,2,4,2012,7/13/11,TPCE
3197,7,41,4,10,2011,7,53,3,7,2012,10/7/11,TPCE
3201,5,15,2,4,2011,5,27,1,1,2012,4/5/11,TPCE
3202,5,50,4,12,2010,5,62,3,9,2011,12/5/10,TPCE
3232,12,46,4,11,2010,12,58,3,8,2011,11/12/10,TPCE
3237,23,39,3,9,2011,23,51,2,6,2012,9/23/11,TPCE
3241,21,21,2,5,2011,21,33,1,2,2012,5/21/11,TPCE
3246,30,31,3,7,2011,30,43,2,4,2012,7/30/11,TPCE
3272,15,47,4,11,2010,15,59,3,8,2011,11/15/10,TPCE
3273,28,1,4,12,2010,28,41,3,9,2011,12/28/10,TPCE
3275,15,42,4,10,2011,15,54,3,7,2012,10/15/11,TPCE
3290,20,47,4,11,2010,20,59,3,8,2011,11/20/10,TPCE
3291,2,45,4,11,2010,2,57,3,8,2011,11/2/10,TPCE
3294,23,17,2,4,2011,23,29,1,1,2012,4/23/11,TPCE
3311,19,8,1,2,2011,19,48,4,11,2011,2/19/11,TPCE
3312,23,26,2,6,2011,23,38,1,3,2012,6/23/11,TPCE
3317,29,1,4,12,2010,29,41,3,9,2011,12/29/10,TPCE
3325,23,30,3,7,2011,23,42,2,4,2012,7/23/11,TPCE
3326,30,6,1,1,2011,30,46,4,10,2011,1/30/11,TPCE
3327,19,34,3,8,2011,19,46,2,5,2012,8/19/11,TPCE
3329,26,48,4,11,2010,26,60,3,8,2011,11/26/10,TPCE
3337,19,52,4,12,2010,19,64,3,9,2011,12/19/10,TPCE
3340,12,51,4,12,2010,12,63,3,9,2011,12/12/10,TPCE
3341,24,18,2,4,2011,24,30,1,1,2012,4/24/11,TPCE
3343,5,28,3,7,2011,5,40,2,4,2012,7/5/11,TPCE
3344,12,16,2,4,2011,12,28,1,1,2012,4/12/11,TPCE
3351,1,19,2,5,2011,1,31,1,2,2012,5/1/11,TPCE
3367,2,14,2,4,2011,2,26,1,1,2012,4/2/11,TPCE
3376,30,36,3,8,2011,30,48,2,5,2012,8/30/11,TPCE
3383,20,43,4,10,2011,20,55,3,7,2012,10/20/11,TPCE
3400,16,34,3,8,2011,16,46,2,5,2012,8/16/11,TPCE
3405,25,44,4,10,2011,25,56,3,7,2012,10/25/11,TPCE
3410,11,29,3,7,2011,11,41,2,4,2012,7/11/11,TPCE
3415,21,9,1,2,2011,21,49,4,11,2011,2/21/11,TPCE
3420,10,37,3,9,2011,10,49,2,6,2012,9/10/11,TPCE
3421,25,5,1,1,2011,25,45,4,10,2011,1/25/11,TPCE
3428,8,15,2,4,2011,8,27,1,1,2012,4/8/11,TPCE
3430,21,4,1,1,2011,21,44,4,10,2011,1/21/11,TPCE
3434,26,27,2,6,2011,26,39,1,3,2012,6/26/11,TPCE
3440,15,16,2,4,2011,15,28,1,1,2012,4/15/11,TPCE
3452,20,39,3,9,2011,20,51,2,6,2012,9/20/11,TPCE
3478,10,16,2,4,2011,10,28,1,1,2012,4/10/11,TPCE
3486,13,16,2,4,2011,13,28,1,1,2012,4/13/11,TPCE
3494,15,21,2,5,2011,15,33,1,2,2012,5/15/11,TPCE
3508,8,33,3,8,2011,8,45,2,5,2012,8/8/11,TPCE
3530,22,39,3,9,2011,22,51,2,6,2012,9/22/11,TPCE
3536,12,38,3,9,2011,12,50,2,6,2012,9/12/11,TPCE
3537,3,28,3,7,2011,3,40,2,4,2012,7/3/11,TPCE
3548,27,44,4,10,2011,27,56,3,7,2012,10/27/11,TPCE
3558,8,7,1,2,2011,8,47,4,11,2011,2/8/11,TPCE
3573,22,4,1,1,2011,22,44,4,10,2011,1/22/11,TPCE
3585,2,49,4,12,2010,2,61,3,9,2011,12/2/10,TPCE
3587,24,5,1,1,2011,24,45,4,10,2011,1/24/11,TPCE
3598,7,33,3,8,2011,7,45,2,5,2012,8/7/11,TPCE
3607,11,42,4,10,2011,11,54,3,7,2012,10/11/11,TPCE
3622,23,44,4,10,2011,23,56,3,7,2012,10/23/11,TPCE
3627,18,39,3,9,2011,18,51,2,6,2012,9/18/11,TPCE
3645,2,41,4,10,2011,2,53,3,7,2012,10/2/11,TPCE
3654,23,52,4,12,2010,23,64,3,9,2011,12/23/10,TPCE
3655,22,17,2,4,2011,22,29,1,1,2012,4/22/11,TPCE
3667,21,35,3,8,2011,21,47,2,5,2012,8/21/11,TPCE
3671,3,10,1,3,2011,3,50,4,12,2011,3/3/11,TPCE
3673,25,26,2,6,2011,25,38,1,3,2012,6/25/11,TPCE
3678,27,48,4,11,2010,27,60,3,8,2011,11/27/10,TPCE
3680,2,32,3,8,2011,2,44,2,5,2012,8/2/11,TPCE
3689,21,48,4,11,2010,21,60,3,8,2011,11/21/10,TPCE
3691,19,26,2,6,2011,19,38,1,3,2012,6/19/11,TPCE
3692,19,39,3,9,2011,19,51,2,6,2012,9/19/11,TPCE
3700,17,4,1,1,2011,17,44,4,10,2011,1/17/11,TPCE
3725,29,23,2,5,2011,29,35,1,2,2012,5/29/11,TPCE
3745,9,3,1,1,2011,9,43,4,10,2011,1/9/11,TPCE
3747,3,15,2,4,2011,3,27,1,1,2012,4/3/11,TPCE
3753,31,32,3,7,2011,31,44,2,4,2012,7/31/11,TPCE
3758,24,39,3,9,2011,24,51,2,6,2012,9/24/11,TPCE
3759,13,8,1,2,2011,13,48,4,11,2011,2/13/11,TPCE
3762,27,27,2,6,2011,27,39,1,3,2012,6/27/11,TPCE
3764,19,17,2,4,2011,19,29,1,1,2012,4/19/11,TPCE
3767,31,45,4,10,2011,31,57,3,7,2012,10/31/11,TPCE
3768,28,10,1,2,2011,28,50,4,11,2011,2/28/11,TPCE
3771,25,18,2,4,2011,25,30,1,1,2012,4/25/11,TPCE
3779,9,20,2,5,2011,9,32,1,2,2012,5/9/11,TPCE
3782,20,34,3,8,2011,20,46,2,5,2012,8/20/11,TPCE
3799,17,47,4,11,2010,17,59,3,8,2011,11/17/10,TPCE
3804,20,17,2,4,2011,20,29,1,1,2012,4/20/11,TPCE
3820,4,2,1,1,2011,4,42,4,10,2011,1/4/11,TPCE
3830,11,46,4,11,2010,11,58,3,8,2011,11/11/10,TPCE
3831,23,35,3,8,2011,23,47,2,5,2012,8/23/11,TPCE
3840,23,5,1,1,2011,23,45,4,10,2011,1/23/11,TPCE
3853,4,49,4,12,2010,4,61,3,9,2011,12/4/10,TPCE
3871,12,11,1,3,2011,12,51,4,12,2011,3/12/11,TPCE
3876,25,48,4,11,2010,25,60,3,8,2011,11/25/10,TPCE
3883,9,37,3,9,2011,9,49,2,6,2012,9/9/11,TPCE
3939,7,15,2,4,2011,7,27,1,1,2012,4/7/11,TPCE
3963,8,11,1,3,2011,8,51,4,12,2011,3/8/11,TPCE
3971,19,21,2,5,2011,19,33,1,2,2012,5/19/11,TPCE
3976,4,32,3,8,2011,4,44,2,5,2012,8/4/11,TPCE
4016,13,12,1,3,2011,13,24,4,12,2011,3/13/11,TPCE
4034,18,12,1,3,2011,18,24,4,12,2011,3/18/11,TPCE
4042,11,16,2,4,2011,11,28,1,1,2012,4/11/11,TPCE
4045,27,22,2,5,2011,27,34,1,2,2012,5/27/11,TPCE
4078,7,19,2,5,2011,7,31,1,2,2012,5/7/11,TPCE
4086,17,21,2,5,2011,17,33,1,2,2012,5/17/11,TPCE
4087,28,44,4,10,2011,28,56,3,7,2012,10/28/11,TPCE
4092,31,36,3,8,2011,31,48,2,5,2012,8/31/11,TPCE
4094,5,24,2,6,2011,5,36,1,3,2012,6/5/11,TPCE
4131,29,18,2,4,2011,29,30,1,1,2012,4/29/11,TPCE
4134,3,45,4,11,2010,3,57,3,8,2011,11/3/10,TPCE
4141,6,28,3,7,2011,6,40,2,4,2012,7/6/11,TPCE
4164,29,27,2,6,2011,29,39,1,3,2012,6/29/11,TPCE
4175,28,22,2,5,2011,28,34,1,2,2012,5/28/11,TPCE
4178,14,25,2,6,2011,14,37,1,3,2012,6/14/11,TPCE
4194,10,46,4,11,2010,10,58,3,8,2011,11/10/10,TPCE
4203,11,3,1,1,2011,11,43,4,10,2011,1/11/11,TPCE
4209,28,31,3,7,2011,28,43,2,4,2012,7/28/11,TPCE
4216,20,26,2,6,2011,20,38,1,3,2012,6/20/11,TPCE
4218,10,20,2,5,2011,10,32,1,2,2012,5/10/11,TPCE
4226,24,52,4,12,2010,24,64,3,9,2011,12/24/10,TPCE
4232,22,35,3,8,2011,22,47,2,5,2012,8/22/11,TPCE
4249,11,24,2,6,2011,11,36,1,3,2012,6/11/11,TPCE
4251,26,13,1,3,2011,26,25,4,12,2011,3/26/11,TPCE
4264,26,31,3,7,2011,26,43,2,4,2012,7/26/11,TPCE
4267,2,27,3,7,2011,2,39,2,4,2012,7/2/11,TPCE
4280,12,33,3,8,2011,12,45,2,5,2012,8/12/11,TPCE
4284,4,19,2,5,2011,4,31,1,2,2012,5/4/11,TPCE
4325,20,9,1,2,2011,20,49,4,11,2011,2/20/11,TPCE
4330,25,40,3,9,2011,25,52,2,6,2012,9/25/11,TPCE
4332,24,35,3,8,2011,24,47,2,5,2012,8/24/11,TPCE
4341,23,48,4,11,2010,23,60,3,8,2011,11/23/10,TPCE
4351,19,30,3,7,2011,19,42,2,4,2012,7/19/11,TPCE
4372,9,28,3,7,2011,9,40,2,4,2012,7/9/11,TPCE
4379,24,13,1,3,2011,24,25,4,12,2011,3/24/11,TPCE
4406,4,15,2,4,2011,4,27,1,1,2012,4/4/11,TPCE
4428,11,38,3,9,2011,11,50,2,6,2012,9/11/11,TPCE
4449,30,1,4,12,2010,30,41,3,9,2011,12/30/10,TPCE
4464,2,19,2,5,2011,2,31,1,2,2012,5/2/11,TPCE
4469,7,2,1,1,2011,7,42,4,10,2011,1/7/11,TPCE
4474,31,23,2,5,2011,31,35,1,2,2012,5/31/11,TPCE
4483,30,14,1,3,2011,30,26,4,12,2011,3/30/11,TPCE
4488,21,43,4,10,2011,21,55,3,7,2012,10/21/11,TPCE
4501,27,40,3,9,2011,27,52,2,6,2012,9/27/11,TPCE
4503,10,24,2,6,2011,10,36,1,3,2012,6/10/11,TPCE
4538,20,21,2,5,2011,20,33,1,2,2012,5/20/11,TPCE
4551,14,8,1,2,2011,14,48,4,11,2011,2/14/11,TPCE
4584,5,10,1,3,2011,5,50,4,12,2011,3/5/11,TPCE
4604,19,43,4,10,2011,19,55,3,7,2012,10/19/11,TPCE
4616,6,19,2,5,2011,6,31,1,2,2012,5/6/11,TPCE
4625,6,2,1,1,2011,6,42,4,10,2011,1/6/11,TPCE
4630,1,6,1,2,2011,1,46,4,11,2011,2/1/11,TPCE
4692,27,35,3,8,2011,27,47,2,5,2012,8/27/11,TPCE
4703,30,49,4,11,2010,30,61,3,8,2011,11/30/10,TPCE
4745,26,9,1,2,2011,26,49,4,11,2011,2/26/11,TPCE
5468,17,34,3,8,2011,17,46,2,5,2012,8/17/11,TPCE
7235,24,44,4,10,2011,24,56,3,7,2012,10/24/11,TPCE
7693,14,34,3,8,2011,14,46,2,5,2012,8/14/11,TPCE
7696,28,40,3,9,2011,28,52,2,6,2012,9/28/11,TPCE
7709,17,8,1,2,2011,17,48,4,11,2011,2/17/11,TPCE
7713,9,11,1,3,2011,9,51,4,12,2011,3/9/11,TPCE
7735,20,4,1,1,2011,20,44,4,10,2011,1/20/11,TPCE
7767,6,37,3,9,2011,6,49,2,6,2012,9/6/11,TPCE
7772,15,12,1,3,2011,15,24,4,12,2011,3/15/11,TPCE
7804,23,9,1,2,2011,23,49,4,11,2011,2/23/11,TPCE
7805,3,41,4,10,2011,3,53,3,7,2012,10/3/11,TPCE
7838,8,24,2,6,2011,8,36,1,3,2012,6/8/11,TPCE
7851,6,45,4,11,2010,6,57,3,8,2011,11/6/10,TPCE
7860,29,14,1,3,2011,29,26,4,12,2011,3/29/11,TPCE
7861,8,28,3,7,2011,8,40,2,4,2012,7/8/11,TPCE
7878,5,41,4,10,2011,5,53,3,7,2012,10/5/11,TPCE
7880,16,4,1,1,2011,16,44,4,10,2011,1/16/11,TPCE
7894,16,12,1,3,2011,16,24,4,12,2011,3/16/11,TPCE
7954,4,10,1,3,2011,4,50,4,12,2011,3/4/11,TPCE
7960,15,51,4,12,2010,15,63,3,9,2011,12/15/10,TPCE
7961,22,9,1,2,2011,22,49,4,11,2011,2/22/11,TPCE
7963,14,51,4,12,2010,14,63,3,9,2011,12/14/10,TPCE
7964,30,40,3,9,2011,30,52,2,6,2012,9/30/11,TPCE
7968,27,1,4,12,2010,27,41,3,9,2011,12/27/10,TPCE
7999,24,48,4,11,2010,24,60,3,8,2011,11/24/10,TPCE
8011,3,2,1,1,2011,3,42,4,10,2011,1/3/11,TPCE
8015,18,17,2,4,2011,18,29,1,1,2012,4/18/11,TPCE
8034,4,45,4,11,2010,4,57,3,8,2011,11/4/10,TPCE
8059,27,5,1,1,2011,27,45,4,10,2011,1/27/11,TPCE
8079,27,10,1,2,2011,27,50,4,11,2011,2/27/11,TPCE
8092,22,13,1,3,2011,22,25,4,12,2011,3/22/11,TPCE
8094,8,41,4,10,2011,8,53,3,7,2012,10/8/11,TPCE
8111,5,32,3,8,2011,5,44,2,5,2012,8/5/11,TPCE
8148,28,14,1,3,2011,28,26,4,12,2011,3/28/11,TPCE
8177,10,29,3,7,2011,10,41,2,4,2012,7/10/11,TPCE
8179,30,23,2,5,2011,30,35,1,2,2012,5/30/11,TPCE
8364,21,26,2,6,2011,21,38,1,3,2012,6/21/11,TPCE
8526,4,37,3,9,2011,4,49,2,6,2012,9/4/11,TPCE
8575,26,44,4,10,2011,26,56,3,7,2012,10/26/11,TPCE
8605,16,43,4,10,2011,16,55,3,7,2012,10/16/11,TPCE
8871,25,13,1,3,2011,25,25,4,12,2011,3/25/11,TPCE
8906,2,10,1,3,2011,2,50,4,12,2011,3/2/11,TPCE
8921,7,7,1,2,2011,7,47,4,11,2011,2/7/11,TPCE
8926,18,30,3,7,2011,18,42,2,4,2012,7/18/11,TPCE
8949,25,31,3,7,2011,25,43,2,4,2012,7/25/11,TPCE
9053,6,32,3,8,2011,6,44,2,5,2012,8/6/11,TPCE
9060,22,26,2,6,2011,22,38,1,3,2012,6/22/11,TPCE
9198,21,39,3,9,2011,21,51,2,6,2012,9/21/11,TPCE
9208,1,36,3,9,2011,1,48,2,6,2012,9/1/11,TPCE
9211,15,8,1,2,2011,15,48,4,11,2011,2/15/11,TPCE
9212,4,28,3,7,2011,4,40,2,4,2012,7/4/11,TPCE
